date,cold,flu,pneumonia,coronavirus
2020-03-31,0.30762,0.05954,0.18817,8.30075
2020-04-01,0.2289,0.06018,0.1709,7.70922
2020-04-02,0.22862,0.05527,0.16108,7.50622
2020-04-03,0.22453,0.05118,0.15517,7.44741
2020-04-04,0.26708,0.0549,0.1209,6.04172
2020-04-05,0.26281,0.04918,0.11436,5.55301
2020-04-06,0.20717,0.05763,0.14026,10.90885
2020-04-07,0.24626,0.07227,0.15017,6.23063
2020-04-08,0.20463,0.04999,0.13172,5.6701
2020-04-09,0.1729,0.04672,0.13463,5.61237
2020-04-10,0.18881,0.04263,0.11526,6.2549
2020-04-11,0.20763,0.07472,0.09336,5.82991
2020-04-12,0.19608,0.03545,0.10054,5.00848
2020-04-13,0.17454,0.05072,0.12526,5.32111
2020-04-14,0.22717,0.04308,0.12126,5.00666
2020-04-15,0.21744,0.03918,0.09008,4.97503
2020-04-16,0.15463,0.04427,0.1119,5.45701
2020-04-17,0.16563,0.04608,0.11026,4.7484
2020-04-18,0.17654,0.02872,0.07627,4.22987
2020-04-19,0.17354,0.03299,0.0889,4.90394
2020-04-20,0.1319,0.04145,0.12126,5.54437
2020-04-21,0.13135,0.04099,0.10872,4.68531
2020-04-22,0.14308,0.04836,0.11345,4.73403
2020-04-23,0.13854,0.06317,0.11972,4.52131
2020-04-24,0.12235,0.05308,0.1129,4.51768
2020-04-25,0.12781,0.02709,0.08672,4.13405
2020-04-26,0.13363,0.03263,0.08136,3.95342
2020-04-27,0.11226,0.04427,0.1039,4.11033
2020-04-28,0.11481,0.03981,0.10336,3.73088
2020-04-29,0.10781,0.04163,0.09136,3.78952
